athlete_id,rank,discipline,season,date,event_id,event_location,d_cat,firstname,lastname,age,gender,country,height,arm_span,paraclimbing_sport_class,birthday,gdp_per_capita
3418,24,speed,2018,2018-11-04,1072,Asian_Youth_Chp_18,202,Zhussip,SEITOV,19.0,male,KAZ,,,,2004-12-25,32330.227
3418,51,speed,2018,2018-08-16,1063,WYCH Central Saanich,18,Zhussip,SEITOV,19.0,male,KAZ,,,,2004-12-25,32330.227
3418,59,boulder,2018,2018-08-16,1063,WYCH Central Saanich,19,Zhussip,SEITOV,19.0,male,KAZ,,,,2004-12-25,32330.227
3418,67,lead,2018,2018-08-16,1063,WYCH Central Saanich,17,Zhussip,SEITOV,19.0,male,KAZ,,,,2004-12-25,32330.227
3435,42,boulder,2019,2019-09-07,1135,PolandECH,227,Maksim,NIKIFARAVETS,27.0,male,BLR,,,,1997-02-18,26798.82
3435,102,boulder,2019,2019-04-14,1113,MoscowWC,3,Maksim,NIKIFARAVETS,27.0,male,BLR,,,,1997-02-18,26798.82
3435,38,boulder,2018,2018-06-23,1088,UCH18,355,Maksim,NIKIFARAVETS,27.0,male,BLR,,,,1997-02-18,26363.463
3435,27,combined,2018,2018-06-23,1088,UCH18,356,Maksim,NIKIFARAVETS,27.0,male,BLR,,,,1997-02-18,26363.463
3435,26,lead,2018,2018-06-23,1088,UCH18,353,Maksim,NIKIFARAVETS,27.0,male,BLR,,,,1997-02-18,26363.463
3435,38,speed,2018,2018-06-23,1088,UCH18,354,Maksim,NIKIFARAVETS,27.0,male,BLR,,,,1997-02-18,26363.463
3438,40,speed,2018,2018-08-16,1063,WYCH Central Saanich,26,Katsiaryna,PAHUDA,23.0,female,BLR,,,,2000-12-14,26363.463
3438,47,boulder,2018,2018-08-16,1063,WYCH Central Saanich,27,Katsiaryna,PAHUDA,23.0,female,BLR,,,,2000-12-14,26363.463
3438,49,lead,2018,2018-08-16,1063,WYCH Central Saanich,25,Katsiaryna,PAHUDA,23.0,female,BLR,,,,2000-12-14,26363.463
3438,93,boulder,2018,2018-04-22,1048,MoscowWC,7,Katsiaryna,PAHUDA,23.0,female,BLR,,,,2000-12-14,26363.463
3444,79,boulder,2018,2018-04-22,1048,MoscowWC,7,Kseniya,KOPUSAVA,22.0,female,BLR,,,,2001-11-14,26363.463
3443,77,boulder,2019,2019-04-14,1113,MoscowWC,3,Aliaksandr,KLIUZHAU,27.0,male,BLR,,,,1997-04-19,26798.82
3360,111,lead,2018,2018-07-13,1054,ChamonixWC,1,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,32330.227
3360,40,speed,2018,2018-07-13,1054,ChamonixWC,2,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,32330.227
3360,28,boulder,2017,2017-09-21,1004,ACH Tehran,187,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,31524.441
3360,32,lead,2017,2017-09-21,1004,ACH Tehran,185,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,31524.441
3360,20,speed,2017,2017-09-21,1004,ACH Tehran,186,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,31524.441
3360,53,boulder,2017,2017-04-30,987,NanjingWC,3,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,31524.441
3360,26,speed,2017,2017-04-30,987,NanjingWC,2,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,31524.441
3360,24,speed,2017,2017-04-23,986,ChongqingWC,2,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,31524.441
3360,18,speed,2013,2013-06-23,796,Baku,2,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,30177.488
3360,19,boulder,2013,2013-05-24,813,Asian Champ.,187,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,30177.488
3360,20,speed,2013,2013-05-24,813,Asian Champ.,186,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,30177.488
3360,24,lead,2013,2013-05-24,813,Asian Champ.,185,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,30177.488
3360,52,speed,2012,2012-09-16,738,WCH Paris,2,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,28881.242
3360,15,lead,2012,2012-04-28,750,Asian_Ch_12,185,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,28881.242
3360,24,boulder,2012,2012-04-28,750,Asian_Ch_12,187,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,28881.242
3360,3,speed,2012,2012-04-28,750,Asian_Ch_12,186,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,28881.242
3360,31,lead,2011,2011-09-08,682,Changzhi,1,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,27946.16
3360,12,speed,2011,2011-09-08,682,Changzhi,2,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,27946.16
3360,28,speed,2011,2011-07-24,675,WCH Arco 2011,2,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,27946.16
3360,115,lead,2011,2011-07-24,675,WCH Arco 2011,1,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,27946.16
3360,95,boulder,2011,2011-07-24,675,WCH Arco 2011,3,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,27946.16
3360,27,speed,2011,2011-07-13,674,Chamonix,2,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,27946.16
3360,16,speed,2011,2011-04-17,665,Milano,2,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,27946.16
3360,25,boulder,2010,2010-09-19,627,ACH_Changzi,187,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,26374.84
3360,29,lead,2010,2010-09-19,627,ACH_Changzi,185,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,26374.84
3360,11,speed,2010,2010-09-19,627,ACH_Changzi,186,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,26374.84
3360,32,lead,2009,2009-08-30,579,Asia Championship,185,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,24901.354
3360,29,boulder,2009,2009-08-30,579,Asia Championship,187,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,24901.354
3360,4,speed,2009,2009-08-30,579,Asia Championship,186,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,24901.354
3360,68,lead,2009,2009-07-05,568,Quinghai,1,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,24901.354
3360,23,speed,2009,2009-07-05,568,Quinghai,2,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,24901.354
3360,26,speed,2009,2009-07-05,567,Qinghai 15m,2,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,24901.354
3360,11,speed,2008,2008-06-28,518,QINGHAI,2,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,24895.664
3360,26,lead,2008,2008-06-28,518,QINGHAI,1,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,24895.664
3360,15,lead,2008,2008-05-25,529,08_AC,185,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,24895.664
3360,25,boulder,2008,2008-05-25,529,08_AC,187,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,24895.664
3360,18,speed,2008,2008-05-25,529,08_AC,186,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,24895.664
3360,90,lead,2006,2006-08-27,443,Imst,13,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,22574.344
3360,46,speed,2006,2006-08-27,443,Imst,14,Alexey,MOLCHANOV,34.0,male,KAZ,,,,1989-12-22,22574.344
3415,35,lead,2022,2022-10-16,1287,Seoul,185,Vadim,ISHMUKHAMETOV,22.0,male,KAZ,,,,2002-08-24,33506.26
3415,29,boulder,2022,2022-10-16,1287,Seoul,187,Vadim,ISHMUKHAMETOV,22.0,male,KAZ,,,,2002-08-24,33506.26
3415,45,boulder,2021,2021-08-31,1186,Voronezh,11,Vadim,ISHMUKHAMETOV,22.0,male,KAZ,,,,2002-08-24,32945.85
3415,16,speed,2021,2021-08-31,1186,Voronezh,10,Vadim,ISHMUKHAMETOV,22.0,male,KAZ,,,,2002-08-24,32945.85
3415,44,lead,2021,2021-08-31,1186,Voronezh,9,Vadim,ISHMUKHAMETOV,22.0,male,KAZ,,,,2002-08-24,32945.85
3415,11,combined,2021,2021-08-31,1186,Voronezh,12,Vadim,ISHMUKHAMETOV,22.0,male,KAZ,,,,2002-08-24,32945.85
3415,18,boulder,2019,2019-12-15,1133,Asian_Youth_Chp_19,199,Vadim,ISHMUKHAMETOV,22.0,male,KAZ,,,,2002-08-24,33298.21
3415,8,speed,2019,2019-12-15,1133,Asian_Youth_Chp_19,198,Vadim,ISHMUKHAMETOV,22.0,male,KAZ,,,,2002-08-24,33298.21
3415,25,boulder,2018,2018-11-04,1072,Asian_Youth_Chp_18,199,Vadim,ISHMUKHAMETOV,22.0,male,KAZ,,,,2002-08-24,32330.227
3415,14,speed,2018,2018-11-04,1072,Asian_Youth_Chp_18,198,Vadim,ISHMUKHAMETOV,22.0,male,KAZ,,,,2002-08-24,32330.227
3415,42,speed,2018,2018-08-16,1063,WYCH Central Saanich,14,Vadim,ISHMUKHAMETOV,22.0,male,KAZ,,,,2002-08-24,32330.227
3415,73,boulder,2018,2018-08-16,1063,WYCH Central Saanich,15,Vadim,ISHMUKHAMETOV,22.0,male,KAZ,,,,2002-08-24,32330.227
3415,69,lead,2018,2018-08-16,1063,WYCH Central Saanich,13,Vadim,ISHMUKHAMETOV,22.0,male,KAZ,,,,2002-08-24,32330.227
3407,13,speed,2022,2022-09-01,1246,United States,26,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,33506.26
3407,12,speed,2021,2021-08-31,1186,Voronezh,26,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,32945.85
3407,2,speed,2019,2019-12-15,1133,Asian_Youth_Chp_19,214,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,33298.21
3407,24,speed,2019,2019-08-31,1126,YWCH Arco,30,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,33298.21
3407,73,boulder,2019,2019-08-31,1126,YWCH Arco,31,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,33298.21
3407,27,boulder,2018,2018-11-04,1072,Asian_Youth_Chp_18,219,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,32330.227
3407,8,speed,2018,2018-11-04,1072,Asian_Youth_Chp_18,218,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,32330.227
3407,28,lead,2018,2018-11-04,1072,Asian_Youth_Chp_18,217,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,32330.227
3407,30,speed,2018,2018-08-16,1063,WYCH Central Saanich,34,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,32330.227
3407,51,boulder,2018,2018-08-16,1063,WYCH Central Saanich,35,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,32330.227
3407,83,lead,2017,2017-09-10,998,WYCH Innsbruck,33,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,31524.441
3407,22,speed,2017,2017-09-10,998,WYCH Innsbruck,34,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,31524.441
3407,71,boulder,2017,2017-09-10,998,WYCH Innsbruck,35,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,31524.441
3407,35,combined,2017,2017-09-10,998,WYCH Innsbruck,36,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,31524.441
3407,15,lead,2017,2017-07-09,1007,Asian_Youth_Chp_17,217,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,31524.441
3407,16,boulder,2017,2017-07-09,1007,Asian_Youth_Chp_17,219,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,31524.441
3407,2,speed,2017,2017-07-09,1007,Asian_Youth_Chp_17,218,Adeliya,UTESHEVA,21.0,female,KAZ,,,,2003-02-28,31524.441
3446,61,boulder,2018,2018-08-16,1063,WYCH Central Saanich,11,Ilya,TALDYKIN,24.0,male,BLR,,,,2000-01-21,26363.463
3446,61,speed,2018,2018-08-16,1063,WYCH Central Saanich,10,Ilya,TALDYKIN,24.0,male,BLR,,,,2000-01-21,26363.463
3446,65,lead,2018,2018-08-16,1063,WYCH Central Saanich,9,Ilya,TALDYKIN,24.0,male,BLR,,,,2000-01-21,26363.463
3446,42,lead,2018,2018-06-23,1088,UCH18,353,Ilya,TALDYKIN,24.0,male,BLR,,,,2000-01-21,26363.463
3446,50,boulder,2018,2018-06-23,1088,UCH18,355,Ilya,TALDYKIN,24.0,male,BLR,,,,2000-01-21,26363.463
3446,46,speed,2018,2018-06-23,1088,UCH18,354,Ilya,TALDYKIN,24.0,male,BLR,,,,2000-01-21,26363.463
3446,35,combined,2018,2018-06-23,1088,UCH18,356,Ilya,TALDYKIN,24.0,male,BLR,,,,2000-01-21,26363.463
3441,54,boulder,2019,2019-05-05,1115,WujiangWC,7,Valiantsina,CHAMIAKINA,28.0,female,BLR,,,,1996-05-02,26798.82
3441,71,boulder,2019,2019-04-28,1114,ChongqingWC,7,Valiantsina,CHAMIAKINA,28.0,female,BLR,,,,1996-05-02,26798.82
3441,83,boulder,2019,2019-04-14,1113,MoscowWC,7,Valiantsina,CHAMIAKINA,28.0,female,BLR,,,,1996-05-02,26798.82
3441,47,boulder,2019,2019-04-06,1112,MeiringenWC,7,Valiantsina,CHAMIAKINA,28.0,female,BLR,,,,1996-05-02,26798.82
3441,109,boulder,2018,2018-09-16,1061,WCH Innsbruck,7,Valiantsina,CHAMIAKINA,28.0,female,BLR,,,,1996-05-02,26363.463
3441,51,boulder,2018,2018-08-18,1057,MunichWC,7,Valiantsina,CHAMIAKINA,28.0,female,BLR,,,,1996-05-02,26363.463
3441,43,boulder,2018,2018-04-22,1048,MoscowWC,7,Valiantsina,CHAMIAKINA,28.0,female,BLR,,,,1996-05-02,26363.463
3451,64,boulder,2018,2018-08-16,1063,WYCH Central Saanich,15,Uladzimir,NAIDZENSHEU,22.0,male,BLR,,,,2002-08-07,26363.463
3451,62,speed,2018,2018-08-16,1063,WYCH Central Saanich,14,Uladzimir,NAIDZENSHEU,22.0,male,BLR,,,,2002-08-07,26363.463
3451,68,lead,2018,2018-08-16,1063,WYCH Central Saanich,13,Uladzimir,NAIDZENSHEU,22.0,male,BLR,,,,2002-08-07,26363.463
3449,69,boulder,2018,2018-08-16,1063,WYCH Central Saanich,15,Aliaksei,BURY,22.0,male,BLR,,,,2002-06-27,26363.463
3449,63,speed,2018,2018-08-16,1063,WYCH Central Saanich,14,Aliaksei,BURY,22.0,male,BLR,,,,2002-06-27,26363.463
3449,66,lead,2018,2018-08-16,1063,WYCH Central Saanich,13,Aliaksei,BURY,22.0,male,BLR,,,,2002-06-27,26363.463
3448,63,boulder,2018,2018-08-16,1063,WYCH Central Saanich,11,Viktar,ABLAZHEVICH,23.0,male,BLR,,,,2000-12-25,26363.463
3448,62,speed,2018,2018-08-16,1063,WYCH Central Saanich,10,Viktar,ABLAZHEVICH,23.0,male,BLR,,,,2000-12-25,26363.463
3448,68,lead,2018,2018-08-16,1063,WYCH Central Saanich,9,Viktar,ABLAZHEVICH,23.0,male,BLR,,,,2000-12-25,26363.463
3440,89,boulder,2019,2019-05-05,1115,WujiangWC,3,Aliaksandr,IVANOU,32.0,male,BLR,,,,1992-08-14,26798.82
3440,99,boulder,2019,2019-04-28,1114,ChongqingWC,3,Aliaksandr,IVANOU,32.0,male,BLR,,,,1992-08-14,26798.82
3440,107,boulder,2019,2019-04-14,1113,MoscowWC,3,Aliaksandr,IVANOU,32.0,male,BLR,,,,1992-08-14,26798.82
3440,109,boulder,2019,2019-04-06,1112,MeiringenWC,3,Aliaksandr,IVANOU,32.0,male,BLR,,,,1992-08-14,26798.82
3450,70,boulder,2018,2018-08-16,1063,WYCH Central Saanich,15,Anton,FEDARYNCHYK,22.0,male,BLR,,,,2002-03-21,26363.463
3450,60,speed,2018,2018-08-16,1063,WYCH Central Saanich,14,Anton,FEDARYNCHYK,22.0,male,BLR,,,,2002-03-21,26363.463
3450,57,lead,2018,2018-08-16,1063,WYCH Central Saanich,13,Anton,FEDARYNCHYK,22.0,male,BLR,,,,2002-03-21,26363.463
3432,28,lead,2018,2018-07-01,1081,EYC_L_SUI,237,Jonathan,BROWN,23.0,male,CHE,,,,2001-01-21,79977.305
3432,33,lead,2018,2018-06-17,1079,EYC_ITA_18,237,Jonathan,BROWN,23.0,male,CHE,,,,2001-01-21,79977.305
3432,32,boulder,2016,2016-08-06,966,EYCH_Langenfeld_16,243,Jonathan,BROWN,23.0,male,CHE,,,,2001-01-21,77999.46
3432,25,boulder,2016,2016-07-27,965,EYC_Argentiere_16,243,Jonathan,BROWN,23.0,male,CHE,,,,2001-01-21,77999.46
3432,15,boulder,2016,2016-06-19,963,EYC_Graz_16,243,Jonathan,BROWN,23.0,male,CHE,,,,2001-01-21,77999.46
3432,33,lead,2016,2016-05-29,962,EYC_AUT_L_16,241,Jonathan,BROWN,23.0,male,CHE,,,,2001-01-21,77999.46
3432,30,lead,2015,2015-05-31,919,ImstEYC15,241,Jonathan,BROWN,23.0,male,CHE,,,,2001-01-21,77257.68
3432,35,lead,2015,2015-05-10,918,DornbirnEYC15,241,Jonathan,BROWN,23.0,male,CHE,,,,2001-01-21,77257.68
3375,17,speed,2019,2019-11-10,1131,ACH Palembang,186,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,33298.21
3375,34,speed,2019,2019-07-13,1119,ChamonixWC,2,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,33298.21
3375,55,speed,2019,2019-04-14,1113,MoscowWC,2,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,33298.21
3375,6,speed,2018,2018-11-11,1069,ACH Kurayoshi ,186,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,32330.227
3375,26,speed,2018,2018-09-16,1061,WCH Innsbruck,2,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,32330.227
3375,35,speed,2018,2018-07-13,1054,ChamonixWC,2,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,32330.227
3375,2,speed,2018,2018-06-17,1068,Asia_Cup_18,186,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,32330.227
3375,71,speed,2018,2018-04-22,1048,MoscowWC,2,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,32330.227
3375,13,speed,2017,2017-09-21,1004,ACH Tehran,186,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,31524.441
3375,11,speed,2017,2017-09-10,998,WYCH Innsbruck,10,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,31524.441
3375,75,lead,2017,2017-09-10,998,WYCH Innsbruck,9,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,31524.441
3375,17,combined,2017,2017-09-10,998,WYCH Innsbruck,12,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,31524.441
3375,87,boulder,2017,2017-09-10,998,WYCH Innsbruck,11,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,31524.441
3375,19,lead,2017,2017-07-09,1007,Asian_Youth_Chp_17,193,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,31524.441
3375,21,boulder,2017,2017-07-09,1007,Asian_Youth_Chp_17,195,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,31524.441
3375,7,speed,2017,2017-07-09,1007,Asian_Youth_Chp_17,194,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,31524.441
3375,24,speed,2017,2017-04-30,987,NanjingWC,2,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,31524.441
3375,22,speed,2017,2017-04-23,986,ChongqingWC,2,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,31524.441
3375,57,lead,2016,2016-11-13,953,WYCH Guangzhou,9,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,30758.322
3375,42,boulder,2016,2016-11-13,953,WYCH Guangzhou,11,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,30758.322
3375,20,speed,2016,2016-11-13,953,WYCH Guangzhou,10,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,30758.322
3375,15,lead,2016,2016-09-30,959,Asian_Youth_Chp_16,193,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,30758.322
3375,4,speed,2016,2016-09-30,959,Asian_Youth_Chp_16,194,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,30758.322
3375,14,boulder,2016,2016-09-30,959,Asian_Youth_Chp_16,195,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,30758.322
3375,21,boulder,2015,2015-12-06,915,Asian_Youth_Chp_15,199,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,30893.76
3375,2,speed,2015,2015-12-06,915,Asian_Youth_Chp_15,198,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,30893.76
3375,21,lead,2015,2015-12-06,915,Asian_Youth_Chp_15,197,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,30893.76
3375,80,lead,2015,2015-09-06,910,WYCH Arco,13,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,30893.76
3375,69,boulder,2015,2015-09-06,910,WYCH Arco,15,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,30893.76
3375,20,speed,2015,2015-09-06,910,WYCH Arco,14,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,30893.76
3375,3,speed,2013,2013-12-14,814,Asian_Youth_Chp_13,202,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,30177.488
3375,17,lead,2013,2013-12-14,814,Asian_Youth_Chp_13,201,Alimzhan,MYRZABEKOV,26.0,male,KAZ,,,,1998-02-17,30177.488
3436,77,boulder,2019,2019-04-14,1113,MoscowWC,3,Nikita,LOGUNOV,25.0,male,BLR,,,,1999-06-24,26798.82
3436,33,boulder,2018,2018-08-16,1063,WYCH Central Saanich,11,Nikita,LOGUNOV,25.0,male,BLR,,,,1999-06-24,26363.463
3436,52,speed,2018,2018-08-16,1063,WYCH Central Saanich,10,Nikita,LOGUNOV,25.0,male,BLR,,,,1999-06-24,26363.463
3436,48,lead,2018,2018-08-16,1063,WYCH Central Saanich,9,Nikita,LOGUNOV,25.0,male,BLR,,,,1999-06-24,26363.463
3436,24,lead,2018,2018-06-23,1088,UCH18,353,Nikita,LOGUNOV,25.0,male,BLR,,,,1999-06-24,26363.463
3436,18,boulder,2018,2018-06-23,1088,UCH18,355,Nikita,LOGUNOV,25.0,male,BLR,,,,1999-06-24,26363.463
3436,33,speed,2018,2018-06-23,1088,UCH18,354,Nikita,LOGUNOV,25.0,male,BLR,,,,1999-06-24,26363.463
3436,19,combined,2018,2018-06-23,1088,UCH18,356,Nikita,LOGUNOV,25.0,male,BLR,,,,1999-06-24,26363.463
3367,19,boulder&lead,2023,2023-11-12,1310,Jakarta,661,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,34703.234
3367,99,lead,2023,2023-08-12,1301,Bern,1,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,34703.234
3367,85,boulder&lead,2023,2023-08-12,1301,Bern,617,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,34703.234
3367,85,boulder,2023,2023-08-12,1301,Bern,3,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,34703.234
3367,96,boulder,2023,2023-06-18,1297,Innsbruck,3,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,34703.234
3367,84,lead,2023,2023-06-18,1297,Innsbruck,1,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,34703.234
3367,85,boulder,2023,2023-06-04,1295,Prague,3,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,34703.234
3367,22,lead,2022,2022-10-16,1287,Seoul,185,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,33506.26
3367,24,boulder,2022,2022-10-16,1287,Seoul,187,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,33506.26
3367,81,boulder,2021,2021-09-21,1185,Moscow,3,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,32945.85
3367,84,lead,2021,2021-09-21,1185,Moscow,1,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,32945.85
3367,27,boulder,2018,2018-11-11,1069,ACH Kurayoshi ,187,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,32330.227
3367,25,lead,2018,2018-11-11,1069,ACH Kurayoshi ,185,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,32330.227
3367,104,lead,2018,2018-07-13,1054,ChamonixWC,1,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,32330.227
3367,45,speed,2018,2018-04-22,1048,MoscowWC,2,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,32330.227
3367,29,boulder,2017,2017-09-21,1004,ACH Tehran,187,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,31524.441
3367,27,lead,2017,2017-09-21,1004,ACH Tehran,185,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,31524.441
3367,24,speed,2017,2017-09-21,1004,ACH Tehran,186,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,31524.441
3367,29,speed,2017,2017-04-30,987,NanjingWC,2,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,31524.441
3367,65,boulder,2017,2017-04-30,987,NanjingWC,3,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,31524.441
3367,28,speed,2017,2017-04-23,986,ChongqingWC,2,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,31524.441
3367,75,boulder,2017,2017-04-23,986,ChongqingWC,3,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,31524.441
3367,44,speed,2016,2016-11-13,953,WYCH Guangzhou,10,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,30758.322
3367,50,boulder,2016,2016-11-13,953,WYCH Guangzhou,11,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,30758.322
3367,39,lead,2016,2016-11-13,953,WYCH Guangzhou,9,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,30758.322
3367,9,boulder,2016,2016-09-30,959,Asian_Youth_Chp_16,195,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,30758.322
3367,5,speed,2016,2016-09-30,959,Asian_Youth_Chp_16,194,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,30758.322
3367,8,lead,2016,2016-09-30,959,Asian_Youth_Chp_16,193,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,30758.322
3367,19,speed,2013,2013-08-19,808,WYCH Saanich,14,Alexey,PANFILOV,27.0,male,KAZ,,,,1997-05-18,30177.488
